variant,model_type,topic,rank,keyword,weight
keep_short_remove_years,NMF_FALLBACK,18,7,2012,0.13439681266396722
keep_short_remove_years,NMF_FALLBACK,18,8,pipeline,0.1213508857665287
keep_short_remove_years,NMF_FALLBACK,18,9,gas regulatory,0.11354160755056267
keep_short_remove_years,NMF_FALLBACK,18,10,gas pipeline,0.11140125765041861
keep_short_remove_years,NMF_FALLBACK,18,11,pipeline tariff,0.11140125765041861
keep_short_remove_years,NMF_FALLBACK,18,12,industry registration,0.11069625926134813
keep_short_remove_years,NMF_FALLBACK,18,13,board,0.10704183307529876
keep_short_remove_years,NMF_FALLBACK,18,14,registration rules,0.10688813141850764
keep_short_remove_years,NMF_FALLBACK,18,15,regulatory board,0.10640808151745555
keep_short_remove_years,NMF_FALLBACK,18,16,karunakaran,0.10422202404354852
keep_short_remove_years,NMF_FALLBACK,18,17,gsr,0.09708956926815625
keep_short_remove_years,NMF_FALLBACK,18,18,2013,0.09618557209683015
keep_short_remove_years,NMF_FALLBACK,18,19,karunakaran chairman,0.09612386870316827
keep_short_remove_years,NMF_FALLBACK,18,20,coir industry,0.09542777189568304
keep_short_remove_years,NMF_FALLBACK,19,1,consumer,0.32279871709753494
keep_short_remove_years,NMF_FALLBACK,19,2,public distribution,0.2453322017354769
keep_short_remove_years,NMF_FALLBACK,19,3,food public,0.23963404187795498
keep_short_remove_years,NMF_FALLBACK,19,4,food,0.18197082346944207
keep_short_remove_years,NMF_FALLBACK,19,5,consumer affairs,0.18107334022937893
keep_short_remove_years,NMF_FALLBACK,19,6,distribution,0.17828361445464694
keep_short_remove_years,NMF_FALLBACK,19,7,vegetable,0.14900154857085093
keep_short_remove_years,NMF_FALLBACK,19,8,affairs food,0.1476478899783966
keep_short_remove_years,NMF_FALLBACK,19,9,packages,0.14737596785291265
keep_short_remove_years,NMF_FALLBACK,19,10,consumer protection,0.12940363338181904
keep_short_remove_years,NMF_FALLBACK,19,11,vegetable oil,0.11696552557126434
keep_short_remove_years,NMF_FALLBACK,19,12,distribution department,0.1166211617815919
keep_short_remove_years,NMF_FALLBACK,19,13,packaged,0.11079349167352277
keep_short_remove_years,NMF_FALLBACK,19,14,protection,0.10744022053838971
keep_short_remove_years,NMF_FALLBACK,19,15,oil products,0.10196929502120936
keep_short_remove_years,NMF_FALLBACK,19,16,packaged commodities,0.10068805131489776
keep_short_remove_years,NMF_FALLBACK,19,17,edible,0.09717047779204113
keep_short_remove_years,NMF_FALLBACK,19,18,gsr,0.09023114844418965
keep_short_remove_years,NMF_FALLBACK,19,19,specific circumstances,0.0884428272896801
keep_short_remove_years,NMF_FALLBACK,19,20,junior investigator,0.08704912987227693
